,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Tenure
103,0.0,3.0,6.0,3.0,3.0,3.0,2.0,0.0,14.0,1.0,1.0,8.0,187.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
104,1.0,1.0,15.854924994096223,2.0,4.0,2.0,2.0,1.0,13.0,0.0,1.0,1.0,123.88999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
105,0.0,1.0,8.0,2.0,4.0,2.0,8.0,0.0,15.0,0.0,2.0,2.0,132.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0
106,0.0,1.0,10.0,2.0,3.0,2.0,2.0,0.0,14.900863075981512,0.0,11.0,15.0,272.32625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0
107,0.0,2.0,12.0,2.0,3.0,3.0,9.0,0.0,17.0,2.0,2.0,2.0,122.66999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.8
108,0.0,3.0,6.0,3.0,3.0,2.0,4.0,0.0,15.592293514046258,1.0,1.0,6.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0
109,1.0,1.0,15.865226875821666,2.0,3.0,2.0,6.0,1.0,13.0,0.0,1.0,4.0,124.36000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
110,0.0,3.0,22.0,3.0,3.0,2.0,6.0,1.0,22.0,0.0,2.659037805302051,9.0,260.64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
111,1.0,1.0,8.0,2.9339092499476003,3.0,5.0,8.0,0.0,20.0,1.0,1.0,7.0,127.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
112,0.0,3.0,8.0,3.0,4.0,3.0,2.0,1.0,18.0,7.561848882481311,15.0,12.0,272.32625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0
113,0.0,3.0,10.0,2.0,3.0,4.0,3.0,0.0,11.0,1.0,1.0,2.0,139.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0
114,1.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,14.0,1.0,1.0,2.0,137.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
115,0.0,1.0,6.0,3.0,3.0,3.0,8.0,0.0,14.0,0.0,1.0,2.0,122.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.6
116,0.0,3.0,32.0,3.0,3.0,2.0,1.0,0.0,18.0,1.0,2.0,2.0,144.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
117,0.0,1.0,25.0,2.3003711841628727,3.0,5.0,3.0,0.0,16.0,1.0,1.0,0.0,130.72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0
118,0.0,1.0,30.0,3.0,3.0,2.0,2.0,0.0,17.0,2.0,4.0,7.0,133.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0
119,0.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,15.482219406367657,1.0,1.0,7.0,272.32625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0
120,0.0,1.0,9.0,3.0,3.0,3.0,10.0,0.0,12.0,1.0,2.0084762233447697,2.0,236.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
121,0.0,1.0,11.0,2.7493291911037105,4.0,2.0,2.0,0.0,13.0,0.0,1.0,2.0,129.11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
122,0.0,1.0,8.0,2.0,4.0,5.0,7.0,0.0,13.0,0.0,5.0,9.0,159.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0
123,0.0,1.0,6.0,2.0,4.0,5.0,3.0,0.0,14.0,1.0,1.0,2.0,139.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
124,0.0,1.0,13.0,3.0,2.0,3.0,5.0,0.0,17.0,0.0,1.0,2.0,164.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0
125,1.0,1.0,16.0,3.0,3.0,3.0,7.0,0.0,11.0,1.0,1.0,0.0,200.48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,0.0,1.0,8.0,3.0,3.0,3.0,1.0,0.0,25.0,10.0,11.0,10.757670542630812,209.38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
127,0.0,1.0,14.0045522337653,2.0,3.0,2.0,2.0,0.0,19.0,0.0,1.0,5.0,123.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
128,0.0,1.0,23.0,2.0,2.0,5.0,4.0,1.0,13.0,0.0,1.0,2.0,165.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0
129,0.0,3.0,26.0,2.0,3.0,2.0,3.0,0.0,14.0,1.0,1.0,2.0,169.31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
130,0.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,12.0,1.0,1.0,2.0,148.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
131,0.0,1.0,14.385815193684023,2.0,4.0,5.0,1.0,1.0,11.0,4.0,7.0,8.0,125.93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0
132,0.0,1.0,8.0,2.0,3.0,3.0,1.0,0.0,15.286517358105717,0.0,3.0,9.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0
133,0.0,1.0,6.0,2.530326631558786,3.0,2.0,2.0,0.0,11.0,1.0,1.0,0.0,127.22999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0
134,1.0,1.0,35.0,3.0,4.0,4.0,1.0,0.0,11.0,1.0,1.0,4.0,134.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
135,0.0,1.0,13.0,2.5330862518093507,2.0,4.0,2.0,0.0,20.0,0.0,1.0,3.0,127.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0
136,0.0,3.0,8.0,2.0,4.0,2.0,4.0,0.0,18.0,6.0,7.0,5.0,152.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0
137,0.0,1.0,8.0,2.0,4.0,5.0,5.0,0.0,13.0,0.0,1.0,4.0,121.75999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.6
138,0.0,3.0,8.0,3.0,5.0,4.0,4.0,1.0,12.0,4.039202550236866,7.0,7.0,268.72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0
139,1.0,1.0,8.0,3.0,3.0,3.0,3.0,0.0,11.0,1.0,1.0,0.0,134.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140,0.0,3.0,8.0,3.0,4.0,4.0,3.0,0.0,19.0,0.0,1.0,0.0,166.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
141,0.0,1.0,29.0,3.0,4.0,2.0,1.0,0.0,21.0,1.0,7.0,8.0,155.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
142,0.0,1.0,11.0,2.0,2.0,5.0,2.0,0.0,12.0,1.0,1.0,5.0,140.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
143,0.0,1.0,26.0,3.0,3.0,2.0,1.0,1.0,14.0,0.0,3.1505579065449907,10.0,234.95999999999998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0
144,0.0,1.0,12.0,2.0,3.0,2.0,1.0,0.0,11.0,4.0,10.0,11.0,132.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0
145,0.0,1.0,6.0,2.0,3.0,5.0,1.0,1.0,14.0,1.6103633902021706,4.0,13.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0
146,1.0,1.0,35.0,2.0,3.0,4.0,2.0,1.0,12.0,5.0,9.0,8.574129138527207,218.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
147,0.0,1.0,15.0,3.0,3.0,2.0,2.0,0.0,23.0,1.0,1.0,4.0,120.69999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
148,0.0,3.0,12.0,3.0,3.0,2.0,5.0,0.0,14.0,0.0,1.0,1.0,165.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0
149,0.0,1.0,9.0,3.0,4.0,3.0,2.0,0.0,17.0,1.0,1.0,0.0,132.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150,0.0,1.0,6.0,0.0,3.0,2.0,3.0,1.0,18.0,0.0,1.3876789587852172,2.0,236.02999999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
151,0.0,1.0,28.0,3.0,2.0,4.0,8.0,0.0,18.0,5.0,6.0,7.185420608802078,219.95999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
152,0.0,3.0,13.0,2.0,2.0,5.0,2.0,1.0,24.0,0.0,7.0,7.0,156.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0
153,0.0,1.0,6.0,2.0,3.0,4.0,2.0,0.0,20.0,0.0,1.0,4.0,163.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
154,0.0,1.0,10.0,3.0,3.0,4.0,4.0,0.0,14.0,0.38975118825164534,1.0,6.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0
155,0.0,1.0,9.0,2.0,3.0,3.0,4.0,1.0,16.0,0.6494863672445033,1.0,3.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0
156,0.0,3.0,6.0,2.0,3.0,3.0,2.0,0.0,25.0,4.0,11.0,6.0,149.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0
157,0.0,3.0,8.0,2.0,3.0,2.0,2.0,0.0,18.0,0.0,1.0,9.0,145.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
158,0.0,1.0,26.0,2.0,3.0,2.0,4.0,1.0,19.0,1.0,1.0,8.0,154.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0
159,0.0,1.0,17.0,2.0,3.0,5.0,2.0,1.0,13.0,2.0,3.0,3.0,147.41,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
160,0.0,1.0,6.0,2.0,3.0,2.0,2.0,0.0,12.0,1.0,5.0,7.0,121.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.8
161,1.0,1.0,30.0,2.8361651410765494,3.0,3.0,4.0,1.0,22.0,0.0,1.0,0.0,131.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
162,0.0,1.0,29.0,2.0,3.0,2.0,10.0,0.0,14.0,0.0,1.0,2.0,157.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0
163,1.0,1.0,16.239938028767668,2.0,3.0,4.0,3.0,1.0,13.0,1.0,1.0,2.0,123.72999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,0.0,1.0,14.0,3.0,3.0,2.0,2.0,0.0,21.0,0.0,1.0,2.0,133.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
165,0.0,1.0,16.0,2.0,3.0,5.0,10.0,1.0,11.0,0.4248398067569368,1.0,2.0,272.32625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0
166,0.0,1.0,9.0,1.0,3.0,4.0,5.0,0.0,12.0,6.0,7.0,7.0,144.85,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
167,0.0,3.0,11.0,2.597329445794679,3.0,4.0,2.0,0.0,11.0,0.0,2.0,2.0,127.88999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
168,1.0,3.0,10.0,2.0,4.0,2.0,2.0,1.0,12.0,7.0,7.0,4.0,158.28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
169,0.0,1.0,14.589383964922096,2.0,3.0,2.0,2.0,1.0,12.0,0.0,1.0,2.0,123.25999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
170,0.0,3.0,32.0,3.0,3.0,4.0,6.0,0.0,14.0,2.0,4.670415562210026,8.0,235.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
171,1.0,1.0,9.0,2.0,3.0,3.0,2.0,0.0,13.0,0.0,1.0,0.0,114.19999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6
172,0.0,3.0,22.0,3.0,3.0,4.0,1.0,0.0,15.0,3.0,6.0,9.0,180.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
173,0.0,1.0,24.0,2.0,2.0,2.0,5.0,0.0,18.0,0.0,1.0,0.0,136.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0
174,0.0,1.0,8.0,2.0,5.0,4.0,6.0,0.0,18.0,0.0,1.0,2.0,154.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0
175,0.0,3.0,8.0,2.0,3.0,4.0,2.0,0.0,19.0,1.0,3.0041522972750907,4.0,260.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
176,0.0,3.0,16.0,3.0,4.0,3.0,2.0,0.0,12.0,1.0,1.0,0.0,112.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
177,0.0,1.0,22.0,3.0,2.0,5.0,1.0,0.0,19.0,0.0,1.0,7.0,156.61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
178,0.0,3.0,13.0,3.0,2.0,2.0,5.0,0.0,11.0,3.0,7.0,7.0,169.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
179,0.0,1.0,6.0,2.0,2.0,2.0,1.0,0.0,17.0,3.0,3.0,7.0,196.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
180,0.0,1.0,30.0,2.0,3.0,4.0,8.0,0.0,15.0,0.0,1.0,8.0,156.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0
181,0.0,3.0,13.0,3.0,4.0,3.0,2.0,0.0,14.0,1.0,4.0,8.0,154.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
182,0.0,1.0,31.0,2.0,4.0,4.0,4.0,0.0,17.0,1.0,1.0,4.651425055047534,220.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
183,0.0,1.0,6.0,2.0,5.0,3.0,3.0,1.0,13.0,1.0,1.0,2.0,156.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0
184,0.0,1.0,11.0,2.0,3.0,2.0,1.0,1.0,12.0,0.0,1.0,3.0,148.21,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
185,0.0,2.0,8.0,3.0,4.0,5.0,4.0,0.0,12.0,0.0,1.0,0.0,164.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
186,0.0,1.0,13.0,3.0,3.0,5.0,2.0,0.0,18.0,5.0,9.0,11.0,152.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
187,0.0,1.0,8.0,2.641694855604394,3.0,2.0,1.0,1.0,18.0,1.0,2.0,2.0,126.94999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
188,0.0,1.0,11.0,3.0,3.0,4.0,7.0,0.0,11.0,2.0,8.0,8.548938706538655,218.77999999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
189,0.0,1.0,16.0,2.0,3.0,5.0,2.0,1.0,14.0,5.580873029290328,11.0,10.0,270.68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0
190,0.0,1.0,14.427754806774473,2.0,3.0,2.0,1.0,0.0,19.0,0.0,1.0,7.0,124.55000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0
191,0.0,1.0,6.0,2.0,4.0,3.0,8.0,1.0,12.0,1.0,3.3317773278917646,7.0,239.64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0
192,1.0,1.0,14.0,2.0,4.0,4.0,3.0,0.0,15.0,7.0,7.0,7.0,149.41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0
193,0.0,1.0,13.461163738271335,2.0,3.0,4.0,2.0,1.0,12.0,0.0,1.0,2.0,124.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
194,0.0,3.0,14.0,3.0,4.0,4.0,2.0,1.0,11.0,6.0,11.0,9.0,152.28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
195,0.0,3.0,8.0,3.0,3.0,3.0,2.0,1.0,11.0,1.0,1.0,4.0,144.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
196,0.0,3.0,13.0,3.0,3.0,2.0,5.0,0.0,12.0,0.0,1.0,7.0,175.47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
197,0.0,1.0,8.0,3.0,2.0,2.0,8.0,0.0,16.0,1.0,1.0,7.0,150.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
198,1.0,1.0,8.0,2.0,5.0,2.0,6.0,1.0,13.0,2.0,2.0,2.0,134.64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
199,0.0,1.0,34.0,3.0,3.0,2.0,2.0,0.0,13.0,0.0,1.0,9.0,157.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
200,0.0,1.0,13.0,2.0,4.0,3.0,2.0,0.0,24.0,3.0,8.0,9.0,189.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
201,0.0,1.0,5.0,2.0,4.0,2.0,2.0,0.0,15.68852802702998,9.0,13.0,3.0,272.32625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0
202,1.0,3.0,9.0,2.0,3.0,3.0,5.0,1.0,18.0,1.0,1.0,0.0,152.38,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
203,0.0,3.0,16.0,2.0,4.0,2.0,4.0,0.0,14.0,1.0,1.0,1.0,146.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
204,0.0,1.0,11.0,2.0,3.0,3.0,5.0,0.0,11.0,0.39716366266252834,1.0,1.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0
205,0.0,1.0,16.0,2.0,4.0,3.0,2.0,0.0,11.0,0.0,1.0,0.0,152.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0
206,0.0,3.0,6.0,3.0,3.0,4.0,1.0,1.0,13.0,0.0,1.0,4.0,163.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
207,0.0,1.0,26.0,2.0,3.0,3.0,4.0,0.0,12.0,1.0,1.0,3.0,148.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0
208,0.0,1.0,13.0,2.0,3.0,5.0,9.0,0.0,16.0,1.0,1.0,0.0,199.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
